YEAR,YEAR_LONG,COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,TOTAL_ENROLLMENT,PRE_K_FULL_ENROLLMENT,PRE_K_HALF_ENROLLMENT,PRE_K_ENROLLMENT,K_12_ENROLLMENT,CHG_TOTAL_ENROLLMENT,PCT_CHG_TOTAL_ENROLLMENT,CHG_K_12_ENROLLMENT,PCT_CHG_K_12_ENROLLMENT,CHG_10Y_TOTAL_ENROLLMENT,CHG_10Y_K_12_ENROLLMENT,PCT_CHG_10Y_TOTAL_ENROLLMENT,PCT_CHG_10Y_K_12_ENROLLMENT
2020,2020-21,37,Sussex,5110,Sussex County Technical School District,728,0,0,0,728,-28,-0.03703703703703709,-28,-0.03703703703703709,NA,NA,NA,NA
2021,2021-22,37,Sussex,5110,Sussex County Technical School District,705,0,0,0,705,-23,-0.03159340659340659,-23,-0.03159340659340659,NA,NA,NA,NA
2022,2022-23,37,Sussex,5110,Sussex County Technical School District,702.5,0,0,0,702.5,-2.5,-0.0035460992907800915,-2.5,-0.0035460992907800915,-15,-15,-0.020905923344947785,-0.020905923344947785
2012,2012-13,37,Sussex,5360,Vernon Township School District,3626,0,21,21,3605,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,37,Sussex,5360,Vernon Twp,3502.5,7,64,71,3431.5,-123.5,-0.03405956977385549,-173.5,-0.048127600554785044,NA,NA,NA,NA
2014,2014-15,37,Sussex,5360,Vernon Twp,3328,0,42,42,3286,-174.5,-0.049821556031406145,-145.5,-0.042401282238088256,NA,NA,NA,NA
2015,2015-16,37,Sussex,5360,Vernon Twp,3180,4,47,51,3129,-148,-0.044471153846153855,-157,-0.04777845404747416,NA,NA,NA,NA
2016,2016-17,37,Sussex,5360,Vernon Twp,3158,1,46,47,3111,-22,-0.00691823899371069,-18,-0.0057526366251198224,NA,NA,NA,NA
2017,2017-18,37,Sussex,5360,Vernon Twp,3087.5,0,50,50,3037.5,-70.5,-0.02232425585813802,-73.5,-0.023625843780134992,NA,NA,NA,NA
2018,2018-19,37,Sussex,5360,Vernon Twp,2981,1,78,79,2902,-106.5,-0.03449392712550603,-135.5,-0.04460905349794242,NA,NA,NA,NA
2019,2019-20,37,Sussex,5360,Vernon Twp,2946,0,65,65,2881,-35,-0.011741026501174145,-21,-0.007236388697450025,NA,NA,NA,NA
2020,2020-21,37,Sussex,5360,Vernon Township School District,2878,0,34,34,2844,-68,-0.02308214528173791,-37,-0.012842762929538343,NA,NA,NA,NA
2021,2021-22,37,Sussex,5360,Vernon Township School District,2896,4,79,83,2813,18,0.006254343293954134,-31,-0.010900140646976086,NA,NA,NA,NA
2022,2022-23,37,Sussex,5360,Vernon Township School District,2932,7,92,99,2833,36,0.012430939226519389,20,0.00710984713828644,-694,-772,-0.1913954771097628,-0.21414701803051317
2012,2012-13,37,Sussex,5435,Wallkill Valley Regional High School,691.5,0,0,0,691.5,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,37,Sussex,5435,Wallkill Valley Regional,668,0,0,0,668,-23.5,-0.033984092552422296,-23.5,-0.033984092552422296,NA,NA,NA,NA
2014,2014-15,37,Sussex,5435,Wallkill Valley Regional,654.5,0,0,0,654.5,-13.5,-0.02020958083832336,-13.5,-0.02020958083832336,NA,NA,NA,NA
2015,2015-16,37,Sussex,5435,Wallkill Valley Regional,673,0,0,0,673,18.5,0.02826585179526364,18.5,0.02826585179526364,NA,NA,NA,NA
2016,2016-17,37,Sussex,5435,Wallkill Valley Regional,648,0,0,0,648,-25,-0.03714710252600295,-25,-0.03714710252600295,NA,NA,NA,NA
2017,2017-18,37,Sussex,5435,Wallkill Valley Regional,605,0,0,0,605,-43,-0.06635802469135799,-43,-0.06635802469135799,NA,NA,NA,NA
2018,2018-19,37,Sussex,5435,Wallkill Valley Regional,604,0,0,0,604,-1,-0.0016528925619834212,-1,-0.0016528925619834212,NA,NA,NA,NA
2019,2019-20,37,Sussex,5435,Wallkill Valley Regional,566,0,0,0,566,-38,-0.0629139072847682,-38,-0.0629139072847682,NA,NA,NA,NA
2020,2020-21,37,Sussex,5435,Wallkill Valley Regional High School,590,0,0,0,590,24,0.042402826855123754,24,0.042402826855123754,NA,NA,NA,NA
2021,2021-22,37,Sussex,5435,Wallkill Valley Regional High School,616,0,0,0,616,26,0.04406779661016946,26,0.04406779661016946,NA,NA,NA,NA
2022,2022-23,37,Sussex,5435,Wallkill Valley Regional High School,615,0,0,0,615,-1,-0.0016233766233766378,-1,-0.0016233766233766378,-76.5,-76.5,-0.11062906724511934,-0.11062906724511934
2012,2012-13,39,Union,0310,Berkeley Heights Public Schools,2732.5,0,50,50,2682.5,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,0310,Berkeley Heights Twp,2693,0,46,46,2647,-39.5,-0.014455626715462078,-35.5,-0.013233923578751194,NA,NA,NA,NA
2014,2014-15,39,Union,0310,Berkeley Heights Twp,2665,0,42,42,2623,-28,-0.01039732640178237,-24,-0.009066868152625585,NA,NA,NA,NA
2015,2015-16,39,Union,0310,Berkeley Heights Twp,2666.5,0,47,47,2619.5,1.5,5.628517823639267e-4,-3.5,-0.0013343499809378434,NA,NA,NA,NA
2016,2016-17,39,Union,0310,Berkeley Heights Twp,2693.5,0,54,54,2639.5,27,0.010125632852053146,20,0.0076350448558886175,NA,NA,NA,NA
2017,2017-18,39,Union,0310,Berkeley Heights Twp,2617.5,0,58,58,2559.5,-76,-0.028216075737887536,-80,-0.03030877060049253,NA,NA,NA,NA
2018,2018-19,39,Union,0310,Berkeley Heights Twp,2568,0,48,48,2520,-49.5,-0.018911174785100293,-39.5,-0.015432701699550688,NA,NA,NA,NA
2019,2019-20,39,Union,0310,Berkeley Heights Twp,2543.5,0,52,52,2491.5,-24.5,-0.009540498442367595,-28.5,-0.01130952380952377,NA,NA,NA,NA
2020,2020-21,39,Union,0310,Berkeley Heights School District,2485.5,0,45,45,2440.5,-58,-0.022803223904069192,-51,-0.02046959662853698,NA,NA,NA,NA
2021,2021-22,39,Union,0310,Berkeley Heights School District,2485,16,25,41,2444,-0.5,-2.0116676725001614e-4,3.5,0.0014341323499282854,NA,NA,NA,NA
2022,2022-23,39,Union,0310,Berkeley Heights School District,2455,0,48,48,2407,-30,-0.012072434607645843,-37,-0.015139116202945946,-277.5,-275.5,-0.101555352241537,-0.10270270270270265
2012,2012-13,39,Union,0850,Clark Township Public Schools,2281,41,0,41,2240,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,0850,Clark Twp,2318,35,0,35,2283,37,0.01622095572117499,43,0.01919642857142856,NA,NA,NA,NA
2014,2014-15,39,Union,0850,Clark Twp,2313,50,0,50,2263,-5,-0.002157031924072461,-20,-0.008760402978536974,NA,NA,NA,NA
2015,2015-16,39,Union,0850,Clark Twp,2281.5,44,3,47,2234.5,-31.5,-0.013618677042801508,-28.5,-0.012593901900132543,NA,NA,NA,NA
2016,2016-17,39,Union,0850,Clark Twp,2270.5,39,9,48,2222.5,-11,-0.004821389436774015,-12,-0.005370328932647106,NA,NA,NA,NA
2017,2017-18,39,Union,0850,Clark Twp,2277.5,44,11,55,2222.5,7,0.0030830213609336354,0,0,NA,NA,NA,NA
2018,2018-19,39,Union,0850,Clark Twp,2227.5,7,1,8,2219.5,-50,-0.021953896816684915,-3,-0.0013498312710911176,NA,NA,NA,NA
2019,2019-20,39,Union,0850,Clark Twp,2211,6,12,18,2193,-16.5,-0.007407407407407418,-26.5,-0.011939626041901352,NA,NA,NA,NA
2020,2020-21,39,Union,0850,Clark Township Public School District,2240,8,14,22,2218,29,0.013116236996834063,25,0.011399908800729497,NA,NA,NA,NA
2021,2021-22,39,Union,0850,Clark Township Public School District,2219.5,8,12,20,2199.5,-20.5,-0.009151785714285765,-18.5,-0.008340847610459834,NA,NA,NA,NA
2022,2022-23,39,Union,0850,Clark Township Public School District,2225,7,13,20,2205,5.5,0.002478035593602268,5.5,0.0025005683109797783,-56,-35,-0.024550635686102606,-0.015625
2012,2012-13,39,Union,0980,Cranford Public School District,3877.5,0,57,57,3820.5,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,0980,Cranford Twp,3846.5,0,52,52,3794.5,-31,-0.0079948420373952,-26,-0.006805391964402552,NA,NA,NA,NA
2014,2014-15,39,Union,0980,Cranford Twp,3872,0,64,64,3808,25.5,0.0066294033536982155,13.5,0.0035577809988140974,NA,NA,NA,NA
2015,2015-16,39,Union,0980,Cranford Twp,3880.5,0,64,64,3816.5,8.5,0.002195247933884259,8.5,0.0022321428571427937,NA,NA,NA,NA
2016,2016-17,39,Union,0980,Cranford Twp,3900.5,0,63,63,3837.5,20,0.005153975003221234,21,0.005502423686623903,NA,NA,NA,NA
2017,2017-18,39,Union,0980,Cranford Twp,3866,0,54,54,3812,-34.5,-0.008845019869247572,-25.5,-0.006644951140065136,NA,NA,NA,NA
2018,2018-19,39,Union,0980,Cranford Twp,3840,0,53,53,3787,-26,-0.0067252974650802155,-25,-0.006558237145855239,NA,NA,NA,NA
2019,2019-20,39,Union,0980,Cranford Twp,3762,0,49,49,3713,-78,-0.020312499999999956,-74,-0.019540533403749616,NA,NA,NA,NA
2020,2020-21,39,Union,0980,Cranford Public School District,3699.5,0,40,40,3659.5,-62.5,-0.016613503455608747,-53.5,-0.014408833827094014,NA,NA,NA,NA
2021,2021-22,39,Union,0980,Cranford Public School District,3712.5,0,35,35,3677.5,13,0.0035139883768076086,18,0.004918704741084801,NA,NA,NA,NA
2022,2022-23,39,Union,0980,Cranford Public School District,3718.5,0,60,60,3658.5,6,0.0016161616161616266,-19,-0.00516655336505778,-159,-162,-0.04100580270793042,-0.04240282685512364
2012,2012-13,39,Union,1320,Elizabeth Public Schools,23988,2532,0,2532,21456,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,1320,Elizabeth City,24875,2682,0,2682,22193,887,0.03697682174420547,737,0.0343493661446681,NA,NA,NA,NA
2014,2014-15,39,Union,1320,Elizabeth City,25608,2560,0,2560,23048,733,0.029467336683417056,855,0.0385256612445366,NA,NA,NA,NA
2015,2015-16,39,Union,1320,Elizabeth City,25929,2484,0,2484,23445,321,0.012535145267104086,397,0.01722492190211722,NA,NA,NA,NA
2016,2016-17,39,Union,1320,Elizabeth City,26491,2407,0,2407,24084,562,0.02167457287207375,639,0.027255278310940545,NA,NA,NA,NA
2017,2017-18,39,Union,1320,Elizabeth City,27212,2622,0,2622,24590,721,0.027216790608131092,506,0.021009799036704857,NA,NA,NA,NA
2018,2018-19,39,Union,1320,Elizabeth City,27466,2536,0,2536,24930,254,0.009334117301190714,340,0.013826758845058906,NA,NA,NA,NA
2019,2019-20,39,Union,1320,Elizabeth City,27769,2612,0,2612,25157,303,0.011031821160707889,227,0.00910549538708394,NA,NA,NA,NA
2020,2020-21,39,Union,1320,Elizabeth Public Schools,27624,2814,0,2814,24810,-145,-0.005221650041413062,-347,-0.013793377588742661,NA,NA,NA,NA
2021,2021-22,39,Union,1320,Elizabeth Public Schools,27581,2773,0,2773,24808,-43,-0.0015566174341152816,-2,-8.061265618697355e-5,NA,NA,NA,NA
2022,2022-23,39,Union,1320,Elizabeth Public Schools,27827.5,2947,0,2947,24880.5,246.5,0.008937311917624369,72.5,0.002922444372782884,3839.5,3424.5,0.16005919626479903,0.15960570469798663
2012,2012-13,39,Union,1710,Garwood Boro,389,7,6,13,376,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,1710,Garwood Boro,383,0,5,5,378,-6,-0.015424164524421635,2,0.005319148936170137,NA,NA,NA,NA
2014,2014-15,39,Union,1710,Garwood Boro,372,0,1,1,371,-11,-0.02872062663185382,-7,-0.01851851851851849,NA,NA,NA,NA
2015,2015-16,39,Union,1710,Garwood Boro,364,0,2,2,362,-8,-0.021505376344086002,-9,-0.02425876010781669,NA,NA,NA,NA
2016,2016-17,39,Union,1710,Garwood Boro,380,0,1,1,379,16,0.04395604395604402,17,0.046961325966850875,NA,NA,NA,NA
2017,2017-18,39,Union,1710,Garwood Boro,352,0,3,3,349,-28,-0.0736842105263158,-30,-0.079155672823219,NA,NA,NA,NA
2018,2018-19,39,Union,1710,Garwood Boro,379,0,7,7,372,27,0.07670454545454541,23,0.0659025787965617,NA,NA,NA,NA
2019,2019-20,39,Union,1710,Garwood Boro,358,0,5,5,353,-21,-0.0554089709762533,-19,-0.051075268817204256,NA,NA,NA,NA
2020,2020-21,39,Union,1710,Garwood Boro,347,0,2,2,345,-11,-0.030726256983240274,-8,-0.022662889518413554,NA,NA,NA,NA
2021,2021-22,39,Union,1710,Garwood Boro,354,0,0,0,354,7,0.020172910662824117,9,0.026086956521739202,NA,NA,NA,NA
2022,2022-23,39,Union,1710,Garwood Boro,357,0,0,0,357,3,0.008474576271186418,3,0.008474576271186418,-32,-19,-0.0822622107969152,-0.05053191489361697
2012,2012-13,39,Union,2190,Hillside Board Of Education,2995,165,0,165,2830,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,2190,Hillside Twp,2990,152,0,152,2838,-5,-0.0016694490818029983,8,0.002826855123674976,NA,NA,NA,NA
2014,2014-15,39,Union,2190,Hillside Twp,3085,185,0,185,2900,95,0.03177257525083621,62,0.021846370683580085,NA,NA,NA,NA
2015,2015-16,39,Union,2190,Hillside Twp,3113,163,0,163,2950,28,0.009076175040518608,50,0.01724137931034475,NA,NA,NA,NA
2016,2016-17,39,Union,2190,Hillside Twp,3084.5,171,0,171,2913.5,-28.5,-0.009155155798265313,-36.5,-0.012372881355932175,NA,NA,NA,NA
2017,2017-18,39,Union,2190,Hillside Twp,3005,160,0,160,2845,-79.5,-0.025774031447560408,-68.5,-0.023511240775699327,NA,NA,NA,NA
2018,2018-19,39,Union,2190,Hillside Twp,3071.5,209,0,209,2862.5,66.5,0.022129783693843663,17.5,0.0061511423550086874,NA,NA,NA,NA
2019,2019-20,39,Union,2190,Hillside Twp,3094,205,0,205,2889,22.5,0.0073254110369527226,26.5,0.009257641921397441,NA,NA,NA,NA
2020,2020-21,39,Union,2190,Hillside Public School District,2990.5,204,0,204,2786.5,-103.5,-0.03345184227537168,-102.5,-0.03547940463828314,NA,NA,NA,NA
2021,2021-22,39,Union,2190,Hillside Public School District,2960.5,203,0,203,2757.5,-30,-0.01003176726299948,-29,-0.010407321012022241,NA,NA,NA,NA
2022,2022-23,39,Union,2190,Hillside Public School District,3008.5,205,0,205,2803.5,48,0.01621347745313284,46,0.01668177697189477,13.5,-26.5,0.004507512520868007,-0.009363957597173123
2012,2012-13,39,Union,2420,Kenilworth Public Schools,1356.5,0,0,0,1356.5,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,2420,Kenilworth Boro,1400.5,0,16,16,1384.5,44,0.03243641725027646,28,0.02064135643199405,NA,NA,NA,NA
2014,2014-15,39,Union,2420,Kenilworth Boro,1409,0,20,20,1389,8.5,0.006069260978222024,4.5,0.003250270855904569,NA,NA,NA,NA
2015,2015-16,39,Union,2420,Kenilworth Boro,1411.5,0,22,22,1389.5,2.5,0.0017743080198722172,0.5,3.5997120230391033e-4,NA,NA,NA,NA
2016,2016-17,39,Union,2420,Kenilworth Boro,1407.5,0,27,27,1380.5,-4,-0.002833864682961429,-9,-0.0064771500539761995,NA,NA,NA,NA
2017,2017-18,39,Union,2420,Kenilworth Boro,1432.5,0,37,37,1395.5,25,0.017761989342806483,15,0.010865628395508864,NA,NA,NA,NA
2018,2018-19,39,Union,2420,Kenilworth Boro,1425,0,27,27,1398,-7.5,-0.005235602094240788,2.5,0.0017914725904693007,NA,NA,NA,NA
2019,2019-20,39,Union,2420,Kenilworth Boro,1420.5,0,31,31,1389.5,-4.5,-0.0031578947368421373,-8.5,-0.006080114449213192,NA,NA,NA,NA
2020,2020-21,39,Union,2420,Kenilworth School District,1422,0,38,38,1384,1.5,0.001055966209081216,-5.5,-0.003958258366318801,NA,NA,NA,NA
2021,2021-22,39,Union,2420,Kenilworth School District,1437,0,33,33,1404,15,0.010548523206751037,20,0.014450867052023142,NA,NA,NA,NA
2022,2022-23,39,Union,2420,Kenilworth School District,1439.5,0,44,44,1395.5,2.5,0.0017397355601949105,-8.5,-0.006054131054131107,83,39,0.061186877994839683,0.028750460744563222
2012,2012-13,39,Union,2660,Linden City Board Of Education,5960,292,17,309,5651,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,2660,Linden City,6006,283,18,301,5705,46,0.007718120805369155,54,0.009555830826402323,NA,NA,NA,NA
2014,2014-15,39,Union,2660,Linden City,6027.5,304,16,320,5707.5,21.5,0.0035797535797534863,2.5,4.382120946537782e-4,NA,NA,NA,NA
2015,2015-16,39,Union,2660,Linden City,5969.5,304,17,321,5648.5,-58,-0.009622563251762806,-59,-0.010337275514673672,NA,NA,NA,NA
2016,2016-17,39,Union,2660,Linden City,6054,318,11,329,5725,84.5,0.014155289387720815,76.5,0.013543418606709823,NA,NA,NA,NA
2017,2017-18,39,Union,2660,Linden City,6094,383,0,383,5711,40,0.006607201850016509,-14,-0.0024454148471615422,NA,NA,NA,NA
2018,2018-19,39,Union,2660,Linden City,6190.5,385,0,385,5805.5,96.5,0.015835247784706352,94.5,0.016547014533356608,NA,NA,NA,NA
2019,2019-20,39,Union,2660,Linden City,6207.5,311,0,311,5896.5,17,0.0027461432840643063,91,0.01567479114632686,NA,NA,NA,NA
2020,2020-21,39,Union,2660,Linden Public School District,6024.5,268,0,268,5756.5,-183,-0.029480467176802305,-140,-0.02374289832951748,NA,NA,NA,NA
2021,2021-22,39,Union,2660,Linden Public School District,5955,366,0,366,5589,-69.5,-0.01153622707278612,-167.5,-0.029097541909146152,NA,NA,NA,NA
2022,2022-23,39,Union,2660,Linden Public School District,6006.5,381,0,381,5625.5,51.5,0.008648194794290465,36.5,0.00653068527464673,46.5,-25.5,0.007802013422818721,-0.004512475668023375
2012,2012-13,39,Union,3395,Morris-Union Jointure Commisson,296,1,0,1,295,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,3395,Morris-Union Jointure Com,265,2,0,2,263,-31,-0.10472972972972971,-32,-0.1084745762711864,NA,NA,NA,NA
2014,2014-15,39,Union,3395,Morris-Union Jointure Com,257,1,0,1,256,-8,-0.030188679245283012,-7,-0.026615969581749055,NA,NA,NA,NA
2015,2015-16,39,Union,3395,Morris-Union Jointure Com,271,1,0,1,270,14,0.054474708171206254,14,0.0546875,NA,NA,NA,NA
2016,2016-17,39,Union,3395,Morris-Union Jointure Com,250,1,0,1,249,-21,-0.07749077490774903,-21,-0.07777777777777772,NA,NA,NA,NA
2017,2017-18,39,Union,3395,Morris-Union Jointure Com,239,0,0,0,239,-11,-0.04400000000000004,-10,-0.04016064257028118,NA,NA,NA,NA
2018,2018-19,39,Union,3395,Morris-Union Jointure Com,221,0,0,0,221,-18,-0.07531380753138073,-18,-0.07531380753138073,NA,NA,NA,NA
2019,2019-20,39,Union,3395,Morris-Union Jointure Com,221,0,0,0,221,0,0,0,0,NA,NA,NA,NA
2020,2020-21,39,Union,3395,Morris-Union Jointure Commisson School District,218,0,0,0,218,-3,-0.013574660633484115,-3,-0.013574660633484115,NA,NA,NA,NA
2021,2021-22,39,Union,3395,Morris-Union Jointure Commisson School District,202,0,0,0,202,-16,-0.07339449541284404,-16,-0.07339449541284404,NA,NA,NA,NA
2022,2022-23,39,Union,3395,Morris-Union Jointure Commission School District,213,0,0,0,213,11,0.054455445544554504,11,0.054455445544554504,-83,-82,-0.2804054054054054,-0.2779661016949152
2012,2012-13,39,Union,3470,Mountainside School District,777,0,7,7,770,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,3470,Mountainside Boro,774,0,11,11,763,-3,-0.0038610038610038533,-7,-0.009090909090909038,NA,NA,NA,NA
2014,2014-15,39,Union,3470,Mountainside Boro,735,0,0,0,735,-39,-0.050387596899224785,-28,-0.03669724770642202,NA,NA,NA,NA
2015,2015-16,39,Union,3470,Mountainside Boro,732,0,5,5,727,-3,-0.004081632653061273,-8,-0.010884353741496544,NA,NA,NA,NA
2016,2016-17,39,Union,3470,Mountainside Boro,716,11,2,13,703,-16,-0.021857923497267784,-24,-0.03301237964236592,NA,NA,NA,NA
2017,2017-18,39,Union,3470,Mountainside Boro,729,28,0,28,701,13,0.018156424581005526,-2,-0.002844950213371278,NA,NA,NA,NA
2018,2018-19,39,Union,3470,Mountainside Boro,252,6,0,6,246,-477,-0.654320987654321,-455,-0.6490727532097005,NA,NA,NA,NA
2019,2019-20,39,Union,3470,Mountainside Boro,747,24,0,24,723,495,1.9642857142857144,477,1.9390243902439024,NA,NA,NA,NA
2020,2020-21,39,Union,3470,Mountainside School District,717,20,0,20,697,-30,-0.04016064257028118,-26,-0.03596127247579528,NA,NA,NA,NA
2021,2021-22,39,Union,3470,Mountainside School District,729,0,20,20,709,12,0.01673640167364021,12,0.017216642754662947,NA,NA,NA,NA
2022,2022-23,39,Union,3470,Mountainside School District,736,0,21,21,715,7,0.009602194787379892,6,0.008462623413258097,-41,-55,-0.052767052767052736,-0.0714285714285714
2012,2012-13,39,Union,3560,New Providence Board Of Education,2265,52,0,52,2213,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,3560,New Providence Boro,2338,53,5,58,2280,73,0.03222958057395142,67,0.03027564392227755,NA,NA,NA,NA
2014,2014-15,39,Union,3560,New Providence Boro,2345.5,52,2,54,2291.5,7.5,0.0032078699743369743,11.5,0.005043859649122906,NA,NA,NA,NA
2015,2015-16,39,Union,3560,New Providence Boro,2386,11,26,37,2349,40.5,0.017267107226604184,57.5,0.025092734017019502,NA,NA,NA,NA
2016,2016-17,39,Union,3560,New Providence Boro,2380,31,2,33,2347,-6,-0.0025146689019278634,-2,-8.514261387824185e-4,NA,NA,NA,NA
2017,2017-18,39,Union,3560,New Providence Boro,2372.5,0,23,23,2349.5,-7.5,-0.0031512605042016695,2.5,0.0010651896037494613,NA,NA,NA,NA
2018,2018-19,39,Union,3560,New Providence Boro,2382.5,0,20,20,2362.5,10,0.004214963119072657,13,0.005533092147265384,NA,NA,NA,NA
2019,2019-20,39,Union,3560,New Providence Boro,2407,0,34,34,2373,24.5,0.01028331584470088,10.5,0.004444444444444473,NA,NA,NA,NA
2020,2020-21,39,Union,3560,New Providence School District,2349,0,24,24,2325,-58,-0.02409638554216864,-48,-0.020227560050568916,NA,NA,NA,NA
2021,2021-22,39,Union,3560,New Providence School District,2324.5,0,25,25,2299.5,-24.5,-0.010429970200085181,-25.5,-0.010967741935483888,NA,NA,NA,NA
2022,2022-23,39,Union,3560,New Providence School District,2341,0,23,23,2318,16.5,0.007098300709829974,18.5,0.0080452272233093591,76,105,0.03355408388520975,0.047446904654315336
2012,2012-13,39,Union,4160,Plainfield Public Schools,6729.5,16,0,16,6713.5,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,4160,Plainfield City,7145,33,0,33,7112,415.5,0.0617430715506353,398.5,0.05935800997989116,NA,NA,NA,NA
2014,2014-15,39,Union,4160,Plainfield City,7559.5,15,0,15,7544.5,414.5,0.05801259622113375,432.5,0.06081271091113605,NA,NA,NA,NA
2015,2015-16,39,Union,4160,Plainfield City,7734.5,24,0,24,7710.5,175,0.02314967921158817,166,0.022002783484657673,NA,NA,NA,NA
2016,2016-17,39,Union,4160,Plainfield City,7821.5,17,0,17,7804.5,87,0.011248303057728393,94,0.012191167887944943,NA,NA,NA,NA
2017,2017-18,39,Union,4160,Plainfield City,7785,22,0,22,7763,-36.5,-0.004666624049095458,-41.5,-0.0053174450637453186,NA,NA,NA,NA
2018,2018-19,39,Union,4160,Plainfield City,7665,23,0,23,7642,-120,-0.015414258188824692,-121,-0.015586757696766762,NA,NA,NA,NA
2019,2019-20,39,Union,4160,Plainfield City,8211.5,13,0,13,8198.5,546.5,0.07129810828440974,556.5,0.07282125098141856,NA,NA,NA,NA
2020,2020-21,39,Union,4160,Plainfield Public School District,9675.5,1377,0,1377,8298.5,1464,0.1782865493515191,100,0.012197353174361103,NA,NA,NA,NA
2021,2021-22,39,Union,4160,Plainfield Public School District,9701,1466,0,1466,8235,25.5,0.002635522712004512,-63.5,-0.007651985298547936,NA,NA,NA,NA
2022,2022-23,39,Union,4160,Plainfield Public School District,9843.5,1523,0,1523,8320.5,142.5,0.014689207298216767,85.5,0.01038251366120213,3114,1607,0.4627386878668549,0.23936843673195796
2012,2012-13,39,Union,4290,Rahway Public School District,3685.5,0,148,148,3537.5,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,4290,Rahway City,3726.5,18,125,143,3583.5,41,0.011124677791344517,46,0.01300353356890449,NA,NA,NA,NA
2014,2014-15,39,Union,4290,Rahway City,3744.5,0,142,142,3602.5,18,0.004830269690057731,19,0.0053020789730711115,NA,NA,NA,NA
2015,2015-16,39,Union,4290,Rahway City,3748,2,144,146,3602,3.5,9.347042328748945e-4,-0.5,-1.387925052047656e-4,NA,NA,NA,NA
2016,2016-17,39,Union,4290,Rahway City,3800.5,6,127,133,3667.5,52.5,0.01400747065101382,65.5,0.018184342032204315,NA,NA,NA,NA
2017,2017-18,39,Union,4290,Rahway City,3826.5,169,10,179,3647.5,26,0.006841205104591408,-20,-0.005453306066803054,NA,NA,NA,NA
2018,2018-19,39,Union,4290,Rahway City,3946,221,0,221,3725,119.5,0.031229583169998687,77.5,0.02124742974640159,NA,NA,NA,NA
2019,2019-20,39,Union,4290,Rahway City,3932,219,0,219,3713,-14,-0.003547896604156109,-12,-0.0032214765100671006,NA,NA,NA,NA
2020,2020-21,39,Union,4290,Rahway Public School District,3957.5,274,0,274,3683.5,25.5,0.006485249237029533,-29.5,-0.00794505790465927,NA,NA,NA,NA
2021,2021-22,39,Union,4290,Rahway Public School District,4012,346,0,346,3666,54.5,0.013771320277953247,-17.5,-0.004750916248133619,NA,NA,NA,NA
2022,2022-23,39,Union,4290,Rahway Public School District,4056,351,0,351,3705,44,0.010967098703888345,39,0.010638297872340496,370.5,167.5,0.10052910052910047,0.047349823321554796
2012,2012-13,39,Union,4540,Roselle Public Schools,2652,37,40,77,2575,NA,NA,NA,NA,NA,NA,NA,NA
2013,2013-14,39,Union,4540,Roselle Boro,2664,33,28,61,2603,12,0.004524886877828038,28,0.010873786407767039,NA,NA,NA,NA
